element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
240,20,20,0,FALSE,2019-08-19T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-17166,51826,382,17548
240,25,7,0,TRUE,2019-08-24T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-9208,43325,174,9382
240,39,16,0,FALSE,2019-08-31T11:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-5983,37662,124,6107
240,45,9,0,TRUE,2019-09-14T14:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-4383,33474,92,4475
240,60,19,0,FALSE,2019-09-22T13:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-1321,32325,42,1363
240,67,1,0,TRUE,2019-09-30T19:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-1049,31376,64,1113
240,76,13,0,FALSE,2019-10-06T15:30:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-671,30754,49,720
333,6,2,2,TRUE,2019-08-10T16:30:00Z,3,1,1,90,0,0,0,1,0,0,0,0,0,0,0,14,15.2,11.8,21.0,4.8,55,0,63856,0,0
333,16,11,1,FALSE,2019-08-17T16:30:00Z,2,2,2,90,0,0,0,2,0,0,0,0,0,0,0,19,33.4,0.0,0.0,3.3,55,-4978,72851,2534,7512
333,28,13,2,TRUE,2019-08-25T15:30:00Z,0,1,3,90,0,0,0,1,0,0,0,0,0,0,0,14,12.2,1.6,0.0,1.4,55,-512,78229,5079,5591
333,31,1,0,FALSE,2019-09-01T15:30:00Z,2,2,4,90,0,0,0,2,0,0,0,1,0,0,0,8,6.2,1.1,2.0,0.9,55,-4353,77007,2408,6761
333,48,7,0,TRUE,2019-09-14T14:00:00Z,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-6013,73838,3984,9997
333,56,9,0,FALSE,2019-09-21T11:30:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-7950,66412,450,8400
333,69,16,0,TRUE,2019-09-28T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2925,64828,1407,4332
333,72,4,0,FALSE,2019-10-05T11:30:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-3170,62207,691,3861
164,5,20,6,TRUE,2019-08-11T13:00:00Z,0,0,1,90,0,0,1,0,0,0,0,0,0,0,0,29,20.4,0.5,2.0,2.3,45,0,18040,0,0
164,14,6,2,FALSE,2019-08-18T15:30:00Z,1,1,2,90,0,0,0,1,0,0,0,0,0,0,0,15,24.2,0.5,2.0,2.7,45,6524,32264,10179,3655
164,27,15,5,FALSE,2019-08-24T14:00:00Z,1,2,3,90,0,1,0,1,0,0,0,0,0,0,0,22,43.8,10.6,2.0,5.6,45,49556,89748,65192,15636
164,36,3,2,TRUE,2019-08-31T14:00:00Z,3,1,4,90,0,0,0,1,0,0,0,0,0,0,0,22,18.4,0.3,3.0,2.2,45,107753,214639,130780,23027
164,45,12,2,FALSE,2019-09-14T14:00:00Z,1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,11,2.6,0.4,6.0,0.9,45,65660,280998,98195,32535
164,56,17,2,TRUE,2019-09-21T11:30:00Z,2,1,6,90,0,0,0,1,0,0,0,0,0,0,0,21,24.2,0.6,0.0,2.5,46,30961,313015,50066,19105
164,66,13,6,TRUE,2019-09-29T15:30:00Z,5,0,7,90,0,0,1,0,0,0,0,0,0,0,0,30,24.6,1.3,0.0,2.6,46,98861,420919,115230,16369
164,74,10,0,FALSE,2019-10-05T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,1,0,0,0,14,21.4,0.4,0.0,2.2,46,29357,446314,46678,17321
309,6,17,0,FALSE,2019-08-10T16:30:00Z,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,75148,0,0
309,12,3,0,TRUE,2019-08-17T14:00:00Z,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-9453,68064,627,10080
309,21,8,0,TRUE,2019-08-23T19:00:00Z,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-13264,55336,615,13879
309,34,7,0,FALSE,2019-08-31T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-11473,44100,341,11814
309,41,19,0,TRUE,2019-09-16T19:00:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-9836,34408,52,9888
309,51,1,0,FALSE,2019-09-22T15:30:00Z,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3353,31314,38,3391
309,61,5,9,TRUE,2019-09-28T14:00:00Z,2,2,7,61,0,0,1,0,0,0,0,0,0,0,3,31,11.2,17.2,2.0,3.0,44,-2535,28941,170,2705
309,77,14,5,FALSE,2019-10-05T14:00:00Z,1,5,8,90,0,1,0,1,0,0,0,0,0,0,0,26,34.6,33.3,2.0,7.0,44,-1,29286,1065,1066
84,3,16,6,TRUE,2019-08-10T14:00:00Z,3,0,1,90,0,0,1,0,0,0,0,0,0,0,0,23,18.0,0.2,36.0,5.4,50,0,96554,0,0
84,11,1,1,FALSE,2019-08-17T11:30:00Z,2,1,2,90,0,0,0,2,0,0,0,0,0,0,0,7,11.6,0.1,26.0,3.8,50,-2362,106328,4485,6847
84,30,20,1,FALSE,2019-08-25T15:30:00Z,1,1,3,90,0,0,0,1,0,0,0,1,0,0,0,15,33.6,0.5,21.0,5.5,50,-3526,105756,4665,8191
84,32,10,1,TRUE,2019-08-31T16:30:00Z,0,3,4,90,0,0,0,3,0,0,0,0,0,0,0,9,19.6,0.6,8.0,2.8,50,-4474,102910,3856,8330
84,43,4,2,FALSE,2019-09-14T14:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,10,12.4,10.3,2.0,2.5,50,4987,110483,13310,8323
84,52,14,6,TRUE,2019-09-21T14:00:00Z,2,0,6,90,0,0,1,0,0,0,0,0,0,0,0,23,15.4,0.0,0.0,1.5,50,-1853,109083,3319,5172
84,61,2,0,FALSE,2019-09-28T14:00:00Z,2,2,7,90,0,0,0,2,0,0,0,1,0,0,0,10,27.0,0.3,7.0,3.4,50,992,111013,5031,4039
84,73,8,9,TRUE,2019-10-05T14:00:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,3,30,26.0,10.4,6.0,4.2,50,-3989,107175,1871,5860
24,6,17,1,FALSE,2019-08-10T16:30:00Z,3,1,1,90,0,0,0,3,0,0,0,0,0,0,0,13,24.2,1.0,0.0,2.5,45,0,12095,0,0
24,12,3,1,TRUE,2019-08-17T14:00:00Z,1,2,2,90,0,0,0,2,0,0,0,0,0,0,0,14,13.0,16.9,24.0,5.4,45,-236,15221,1323,1559
24,21,8,6,TRUE,2019-08-23T19:00:00Z,2,0,3,90,0,0,1,0,0,0,0,0,0,0,0,22,8.8,0.9,2.0,1.2,45,-968,15009,789,1757
24,34,7,1,FALSE,2019-08-31T14:00:00Z,1,0,4,90,0,0,0,1,0,0,0,1,0,0,0,9,16.2,2.1,0.0,1.8,45,2738,19823,4661,1923
24,41,19,6,TRUE,2019-09-16T19:00:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,22,17.0,3.9,0.0,2.1,45,603,21312,2521,1918
24,51,1,1,FALSE,2019-09-22T15:30:00Z,3,2,6,90,0,0,0,3,0,0,0,0,0,0,0,12,10.6,1.9,0.0,1.3,45,1093,23150,2692,1599
24,61,5,0,TRUE,2019-09-28T14:00:00Z,2,2,7,28,0,0,0,2,0,0,0,0,0,0,0,3,1.0,0.8,0.0,0.2,45,968,24804,2677,1709
24,77,14,0,FALSE,2019-10-05T14:00:00Z,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1439,23469,623,2062
87,3,16,0,TRUE,2019-08-10T14:00:00Z,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,91379,0,0
87,11,1,0,FALSE,2019-08-17T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-16408,76445,359,16767
87,30,20,0,FALSE,2019-08-25T15:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-14652,62700,1044,15696
87,32,10,0,TRUE,2019-08-31T16:30:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-7869,55487,600,8469
87,43,4,0,FALSE,2019-09-14T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-6529,49598,981,7510
87,52,14,0,TRUE,2019-09-21T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3200,46791,773,3973
87,61,2,0,FALSE,2019-09-28T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3969,43063,534,4503
87,73,8,1,TRUE,2019-10-05T14:00:00Z,1,0,8,35,0,0,0,0,0,0,0,0,0,0,0,5,14.0,14.6,2.0,3.1,42,-2274,41043,565,2839
289,1,10,0,FALSE,2019-08-09T19:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,10849,0,0
289,17,13,1,TRUE,2019-08-17T14:00:00Z,3,1,2,3,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.1,0.0,0.2,45,-1034,10758,672,1706
289,26,6,0,TRUE,2019-08-24T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,929,13427,2249,1320
289,40,19,0,FALSE,2019-08-31T14:00:00Z,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-335,13655,1265,1600
289,46,11,2,TRUE,2019-09-14T16:30:00Z,3,2,5,90,0,0,0,2,0,0,0,0,0,0,0,10,15.6,0.0,0.0,1.6,45,-572,13432,785,1357
289,52,5,1,FALSE,2019-09-21T14:00:00Z,2,0,6,12,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,45,1228,15302,2115,887
289,64,7,0,FALSE,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1581,13558,255,1836
289,77,2,0,TRUE,2019-10-05T14:00:00Z,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1221,12378,19,1240
448,5,20,3,TRUE,2019-08-11T13:00:00Z,0,0,1,90,0,0,1,0,0,0,0,0,0,0,0,21,12.0,30.7,37.0,8.0,65,0,327240,0,0
448,14,6,2,FALSE,2019-08-18T15:30:00Z,1,1,2,90,0,0,0,1,0,0,0,0,0,0,0,6,4.6,4.8,23.0,3.2,65,-13230,342333,16584,29814
448,27,15,2,FALSE,2019-08-24T14:00:00Z,1,2,3,88,0,0,0,1,0,0,0,0,0,0,0,10,11.2,35.2,1.0,4.7,65,-44143,302392,9578,53721
448,36,3,12,TRUE,2019-08-31T14:00:00Z,3,1,4,90,1,1,0,1,0,0,0,0,0,0,2,45,60.2,31.9,44.0,13.6,64,-51266,254667,6721,57987
448,45,12,2,FALSE,2019-09-14T14:00:00Z,1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,13,5.8,9.7,1.0,1.7,64,33295,301868,59634,26339
448,56,17,2,TRUE,2019-09-21T11:30:00Z,2,1,6,83,0,0,0,1,0,0,0,0,0,0,0,8,4.8,29.3,10.0,4.4,64,-635,302710,26864,27499
448,66,13,3,TRUE,2019-09-29T15:30:00Z,5,0,7,90,0,0,1,0,0,0,0,0,0,0,0,14,13.2,25.3,33.0,7.2,64,4715,312386,36382,31667
448,74,10,2,FALSE,2019-10-05T14:00:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,0,0,5,6.2,4.3,0.0,1.1,64,-22252,289483,11951,34203
515,10,13,0,FALSE,2019-08-11T13:00:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,49998,0,0
515,11,5,0,TRUE,2019-08-17T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-16407,37913,1799,18206
515,24,10,0,FALSE,2019-08-24T16:30:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-8566,30203,392,8958
515,31,17,0,TRUE,2019-09-01T15:30:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-4562,26201,330,4892
515,49,18,0,FALSE,2019-09-15T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2441,24066,831,3272
515,51,2,0,TRUE,2019-09-22T15:30:00Z,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-697,23582,758,1455
515,67,12,0,FALSE,2019-09-30T19:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,7695,32059,8941,1246
515,71,3,0,TRUE,2019-10-06T13:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,15389,48724,16713,1324
124,4,8,0,TRUE,2019-08-10T14:00:00Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,769,0,0
124,18,15,0,FALSE,2019-08-18T13:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-137,698,18,155
124,25,12,0,FALSE,2019-08-24T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-72,644,15,87
124,34,2,0,TRUE,2019-08-31T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-55,601,19,74
124,48,17,0,FALSE,2019-09-14T14:00:00Z,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-29,594,43,72
124,54,20,0,TRUE,2019-09-22T13:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,103,890,157,54
124,64,14,0,TRUE,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,121,1248,240,119
124,80,19,0,FALSE,2019-10-05T16:30:00Z,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,38,1431,185,147
529,9,12,0,FALSE,2019-08-11T15:30:00Z,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0
529,14,9,0,TRUE,2019-08-18T15:30:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,277,1050,358,81
529,26,14,0,FALSE,2019-08-24T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,163,1768,459,296
529,33,15,1,TRUE,2019-08-31T14:00:00Z,2,2,4,90,0,0,0,2,0,0,0,0,0,0,0,14,25.8,13.8,0.0,4.0,45,44,2372,401,357
529,50,20,9,FALSE,2019-09-14T14:00:00Z,2,5,5,90,1,0,0,2,0,0,0,0,0,0,2,33,63.8,0.8,7.0,7.2,45,1030,4187,1829,799
529,53,10,0,TRUE,2019-09-22T15:30:00Z,1,2,6,90,0,0,0,2,0,0,0,1,0,0,0,16,17.0,10.8,22.0,5.0,45,38938,47587,44394,5456
529,63,4,7,TRUE,2019-09-28T14:00:00Z,2,0,7,90,0,0,1,0,0,0,0,0,0,0,1,28,16.6,1.1,0.0,1.8,46,120047,174368,128521,8474
529,78,16,2,FALSE,2019-10-06T13:00:00Z,1,4,8,90,0,0,0,1,0,0,0,0,0,0,0,8,11.8,0.8,0.0,1.3,47,157252,341651,163889,6637
19,10,13,0,FALSE,2019-08-11T13:00:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,116243,0,0
19,11,5,1,TRUE,2019-08-17T11:30:00Z,2,1,2,7,0,0,0,0,0,0,0,0,0,0,0,2,2.6,0.3,17.0,2.0,50,-13110,122676,10309,23419
19,24,10,6,FALSE,2019-08-24T16:30:00Z,3,1,3,29,1,0,0,0,0,0,0,0,0,0,0,21,43.0,14.8,19.0,7.7,49,-21357,103783,3360,24717
19,31,17,2,TRUE,2019-09-01T15:30:00Z,2,2,4,62,0,0,0,2,0,0,0,0,0,0,0,21,12.4,27.3,5.0,4.5,49,5023,116554,16400,11377
19,49,18,1,FALSE,2019-09-15T15:30:00Z,2,2,5,23,0,0,0,1,0,0,0,0,0,0,0,2,8.8,0.6,17.0,2.6,49,-7154,111364,8102,15256
19,51,2,1,TRUE,2019-09-22T15:30:00Z,3,2,6,18,0,0,0,0,0,0,0,0,0,0,0,0,2.6,17.6,25.0,4.5,49,-4676,108319,3727,8403
19,67,12,1,FALSE,2019-09-30T19:00:00Z,1,1,7,54,0,0,0,1,0,0,0,0,0,0,0,2,2.6,5.3,6.0,1.4,49,-7071,102185,2653,9724
19,71,3,1,TRUE,2019-10-06T13:00:00Z,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,3,3.4,0.5,8.0,1.2,48,-4124,98964,2279,6403
146,4,7,0,FALSE,2019-08-10T14:00:00Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,11663,0,0
146,15,18,0,TRUE,2019-08-17T14:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-2284,11598,803,3087
146,21,2,0,FALSE,2019-08-23T19:00:00Z,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-2024,10135,669,2693
146,35,20,0,TRUE,2019-09-01T13:00:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-1734,8760,402,2136
146,42,3,0,FALSE,2019-09-15T13:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-698,8402,477,1175
146,55,15,1,TRUE,2019-09-21T14:00:00Z,0,2,6,35,0,0,0,1,0,0,0,0,0,0,0,2,2.0,10.0,20.0,3.2,58,-455,8139,262,717
146,65,11,0,TRUE,2019-09-28T16:30:00Z,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-369,7922,244,613
146,73,5,0,FALSE,2019-10-05T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-189,7871,228,417
135,4,8,3,TRUE,2019-08-10T14:00:00Z,0,0,1,90,0,0,1,0,0,0,0,0,0,0,0,14,10.0,11.7,0.0,2.2,60,0,212703,0,0
135,18,15,2,FALSE,2019-08-18T13:00:00Z,1,0,2,69,0,0,0,1,0,0,0,0,0,0,0,13,16.4,3.6,14.0,3.4,60,-6281,224017,17994,24275
135,25,12,1,FALSE,2019-08-24T14:00:00Z,1,2,3,10,0,0,0,1,0,0,0,0,0,0,0,5,8.2,0.0,0.0,0.8,60,-41748,183235,3078,44826
135,34,2,1,TRUE,2019-08-31T14:00:00Z,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,4,9.4,10.5,0.0,2.0,59,-27451,158706,3864,31315
135,48,17,2,FALSE,2019-09-14T14:00:00Z,4,0,5,84,0,0,0,4,0,0,0,0,0,0,0,15,10.0,1.3,4.0,1.5,58,-24492,135857,1616,26108
135,54,20,0,TRUE,2019-09-22T13:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-9504,127827,2099,11603
135,64,14,6,TRUE,2019-09-28T14:00:00Z,2,0,7,20,1,0,0,0,0,0,0,0,0,0,0,25,39.8,15.2,17.0,7.2,57,-12545,115763,1366,13911
135,80,19,1,FALSE,2019-10-05T16:30:00Z,1,2,8,9,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.5,0.0,0.1,57,-2940,113659,2290,5230
417,5,9,0,FALSE,2019-08-11T13:00:00Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,17995,0,0
417,20,12,1,TRUE,2019-08-19T19:00:00Z,1,1,2,45,0,0,0,0,0,0,0,0,0,0,0,4,5.8,15.9,6.0,2.8,50,-2103,18781,1140,3243
417,30,5,1,TRUE,2019-08-25T15:30:00Z,1,1,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.8,8.0,0.9,50,474,20573,3360,2886
417,35,8,2,FALSE,2019-09-01T13:00:00Z,3,2,4,90,0,0,0,3,0,0,0,0,0,0,0,6,13.4,1.3,2.0,1.7,50,-457,20863,2396,2853
417,50,6,1,TRUE,2019-09-14T14:00:00Z,2,5,5,55,0,0,0,4,0,0,0,0,0,0,0,7,12.6,15.8,0.0,2.8,50,1265,23192,3918,2653
417,54,7,8,FALSE,2019-09-22T13:00:00Z,1,1,6,90,0,1,0,1,0,0,0,0,0,0,3,25,35.6,49.8,29.0,11.4,50,-801,22650,1385,2186
417,70,18,3,TRUE,2019-09-28T14:00:00Z,2,0,7,86,0,0,1,0,0,0,0,0,0,0,0,9,14.8,20.5,8.0,4.3,50,3405,27065,5359,1954
417,75,11,16,FALSE,2019-10-06T13:00:00Z,0,2,8,90,2,0,1,0,0,0,0,0,0,0,3,59,84.4,14.3,26.0,12.5,50,-461,26625,2170,2631
74,2,15,0,TRUE,2019-08-10T14:00:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,16650,0,0
74,12,2,0,FALSE,2019-08-17T14:00:00Z,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2454,15330,146,2600
74,22,11,0,TRUE,2019-08-25T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1286,14497,269,1555
74,36,9,0,FALSE,2019-08-31T14:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-960,13898,365,1325
74,42,8,0,TRUE,2019-09-15T13:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-644,13629,391,1035
74,59,16,0,FALSE,2019-09-20T19:00:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-469,13294,175,644
74,62,19,0,TRUE,2019-09-28T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-485,12949,148,633
74,71,1,0,FALSE,2019-10-06T13:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-374,12668,84,458
334,6,2,0,TRUE,2019-08-10T16:30:00Z,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,20975,0,0
334,16,11,0,FALSE,2019-08-17T16:30:00Z,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-6448,15248,125,6573
334,28,13,0,TRUE,2019-08-25T15:30:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2626,13077,109,2735
334,31,1,0,FALSE,2019-09-01T15:30:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1511,11801,87,1598
334,48,7,0,TRUE,2019-09-14T14:00:00Z,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1137,10798,116,1253
334,56,9,0,FALSE,2019-09-21T11:30:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-441,10480,76,517
334,69,16,0,TRUE,2019-09-28T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-350,10220,62,412
334,72,4,0,FALSE,2019-10-05T11:30:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-228,10045,44,272
421,7,18,0,FALSE,2019-08-10T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,44764,0,0
421,13,19,7,TRUE,2019-08-17T14:00:00Z,1,1,2,84,1,0,0,1,0,0,0,0,0,0,0,20,31.8,2.3,35.0,6.9,60,-7969,38093,919,8888
421,23,16,2,TRUE,2019-08-24T14:00:00Z,0,2,3,90,0,0,0,2,0,0,0,0,0,0,0,19,17.4,81.0,17.0,11.5,60,24766,66554,34810,10044
421,37,11,2,FALSE,2019-08-31T14:00:00Z,4,0,4,73,0,0,0,3,0,0,0,0,0,0,0,1,8.6,3.8,59.0,7.1,60,-12554,52807,3990,16544
421,43,5,0,TRUE,2019-09-14T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-23047,30383,3948,26995
421,58,13,0,FALSE,2019-09-21T16:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-11037,19735,37,11074
421,63,6,0,FALSE,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-4632,15238,48,4680
421,72,17,0,TRUE,2019-10-05T11:30:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-2113,13220,30,2143
290,1,10,2,FALSE,2019-08-09T19:00:00Z,4,1,1,69,0,0,0,4,0,0,0,0,0,0,0,11,4.4,0.6,4.0,0.9,45,0,44913,0,0
290,17,13,3,TRUE,2019-08-17T14:00:00Z,3,1,2,86,0,0,1,0,0,0,0,0,0,0,0,19,19.6,13.3,4.0,3.7,45,4516,63647,9257,4741
290,26,6,2,TRUE,2019-08-24T11:30:00Z,2,3,3,80,0,0,0,3,0,0,0,0,0,0,0,13,10.0,0.9,0.0,1.1,45,5157,74565,12453,7296
